row,col,lat,lon,population,jobs,income_index,car_ownership,transit_score,demand,gap_score,gap_class,gap_color
20,27,-1.1816077254761048,36.97015904200079,3248,1691,54.1,0.426,100.0,55.714765731399794,0.0,Well Served,#1b5e20
20,28,-1.1816077254761048,36.97555027989173,3528,1400,66.3,0.524,69.99875088354727,49.54828938696588,14.865105731924539,Low Gap,#f9a825
20,29,-1.1816077254761048,36.98094151778266,3845,1250,57.0,0.467,100.0,60.484704541920095,0.0,Well Served,#1b5e20
20,30,-1.1816077254761048,36.9863327556736,4216,1223,63.8,0.544,69.99875088350775,56.12331743778024,16.837696276948183,Low Gap,#f9a825
20,31,-1.1816077254761048,36.99172399356454,4094,953,56.0,0.461,39.9975017670155,64.12167602670439,38.47460752488335,Moderate Gap,#f57c00
20,32,-1.1816077254761048,36.997115231455474,3264,1277,53.3,0.454,9.996252650562775,50.899823811488545,45.81174882460084,High Gap,#c62828
20,33,-1.1816077254761048,37.002506469346415,2824,796,60.8,0.522,0.0,37.473476094293275,37.473476094293275,Moderate Gap,#f57c00
20,34,-1.1816077254761048,37.007897707237355,2657,780,56.7,0.503,0.0,36.11912958892179,36.11912958892179,Moderate Gap,#f57c00
20,35,-1.1816077254761048,37.01328894512829,2203,652,51.2,0.429,0.0,33.777751398614846,33.777751398614846,Moderate Gap,#f57c00
20,36,-1.1816077254761048,37.01868018301923,1566,384,56.1,0.51,0.0,19.342217833512716,19.342217833512716,Low Gap,#f9a825
20,37,-1.1816077254761048,37.02407142091017,1316,614,36.0,0.329,0.0,22.28837450227338,22.28837450227338,Moderate Gap,#f57c00
20,38,-1.1816077254761048,37.0294626588011,841,611,32.2,0.342,0.0,12.864210279171578,12.864210279171578,Low Gap,#f9a825
20,39,-1.1816077254761048,37.03485389669204,595,285,30.4,0.332,0.0,8.338893851000043,8.338893851000043,Low Gap,#f9a825
21,0,-1.176217858426159,36.824595618945466,200,0,32.7,0.261,0.0,1.5587683899228502,1.5587683899228502,Well Served,#1b5e20
21,1,-1.176217858426159,36.829986856836406,871,558,28.2,0.295,0.0,14.166745640821787,14.166745640821787,Low Gap,#f9a825
21,2,-1.176217858426159,36.83537809472734,1079,285,47.6,0.472,5.127949844662794,13.163992471359157,12.488949539872673,Low Gap,#f9a825
21,3,-1.176217858426159,36.84076933261828,1339,0,43.0,0.41,32.915622283332404,19.406874556953305,13.018981030786417,Low Gap,#f9a825
21,4,-1.176217858426159,36.84616057050922,1636,411,28.7,0.293,57.57266879231145,30.115186788036937,12.777070042374497,Low Gap,#f9a825
21,5,-1.176217858426159,36.85155180840015,2494,346,44.5,0.396,70.00000000000097,40.5324732778057,12.15974198334132,Low Gap,#f9a825
21,6,-1.176217858426159,36.85694304629109,2279,270,46.7,0.395,57.57266879228349,37.466286229464416,15.89594534980595,Low Gap,#f9a825
21,7,-1.176217858426159,36.86233428418203,3494,764,58.8,0.518,70.00000000000097,47.08675369956505,14.126026109869063,Low Gap,#f9a825
21,8,-1.176217858426159,36.867725522072966,3296,688,47.9,0.363,57.57266879231145,59.98406372074191,25.449637386630123,Moderate Gap,#f57c00
21,9,-1.176217858426159,36.87311675996391,3686,810,54.9,0.471,70.00000000000097,56.185570440303486,16.855671132090507,Low Gap,#f9a825
21,10,-1.176217858426159,36.87850799785485,4616,930,51.7,0.443,57.57266879231145,75.59435463853687,32.072667216806714,Moderate Gap,#f57c00
21,11,-1.176217858426159,36.88389923574578,3650,1336,54.4,0.463,70.00000000000097,57.70537477157641,17.31161243147237,Low Gap,#f9a825
21,12,-1.176217858426159,36.88929047363672,3132,1713,62.6,0.481,57.57266879228349,47.919944192085346,20.33115343692896,Moderate Gap,#f57c00
21,13,-1.176217858426159,36.89468171152766,3356,2223,57.1,0.534,70.00000000000097,46.41905373081111,13.925716119242885,Low Gap,#f9a825
21,14,-1.176217858426159,36.90007294941859,2461,2290,64.8,0.507,57.57266879231145,35.74751504671614,15.166716607388558,Low Gap,#f9a825
21,15,-1.176217858426159,36.90546418730953,2699,3135,64.9,0.573,70.00000000000097,34.11916471727969,10.235749415183578,Low Gap,#f9a825
21,16,-1.176217858426159,36.910855425200474,2179,3658,64.4,0.621,57.57266879231145,23.967411075559415,10.168732878935824,Low Gap,#f9a825
21,17,-1.176217858426159,36.91624666309141,2514,4413,82.7,0.716,70.00000000000097,20.546487356736982,6.1639462070208975,Low Gap,#f9a825
21,18,-1.176217858426159,36.92163790098235,1952,5155,73.8,0.604,57.57266879228349,22.556384000055512,9.570071748187926,Low Gap,#f9a825
21,19,-1.176217858426159,36.92702913887329,1877,6074,78.3,0.69,70.00000000000097,16.489249258893594,4.94677477766792,Well Served,#1b5e20
21,20,-1.176217858426159,36.93242037676422,1218,6867,90.6,0.742,100.0,7.874936168365941,0.0,Well Served,#1b5e20
21,21,-1.176217858426159,36.93781161465516,1288,6299,61.6,0.487,70.00000000000097,19.038810142443893,5.711643042732985,Low Gap,#f9a825
21,22,-1.176217858426159,36.9432028525461,1913,5035,74.2,0.612,57.57266879231145,21.554027681858116,9.144798713178819,Low Gap,#f9a825
21,23,-1.176217858426159,36.948594090437034,2420,4247,70.9,0.66,70.00000000000097,24.002933971503566,7.200880191450839,Low Gap,#f9a825
21,24,-1.176217858426159,36.953985328327974,2717,3682,81.0,0.717,57.57266879228349,22.14100673132372,9.393838258621523,Low Gap,#f9a825
21,25,-1.176217858426159,36.959376566218914,2966,2816,82.9,0.693,70.00000000000097,26.43980604707664,7.931941814122738,Low Gap,#f9a825
21,26,-1.176217858426159,36.96476780410985,2633,2718,57.3,0.492,57.57266879231145,39.6532410711884,16.82381192385629,Low Gap,#f9a825
21,27,-1.176217858426159,36.97015904200079,3112,1919,63.9,0.488,70.00000000000097,47.25266182465602,14.175798547396353,Low Gap,#f9a825
21,28,-1.176217858426159,36.97555027989173,3191,1494,53.7,0.539,57.57266879231145,43.082444919410015,18.27873159832808,Low Gap,#f9a825
21,29,-1.176217858426159,36.98094151778266,3819,1589,61.5,0.548,70.00000000000097,50.57458489605189,15.17237546881508,Low Gap,#f9a825
21,30,-1.176217858426159,36.9863327556736,3868,1360,52.9,0.476,57.57266879228349,59.24080772785759,25.13429370482466,Moderate Gap,#f57c00
21,31,-1.176217858426159,36.99172399356454,3681,1202,54.6,0.542,32.91562228329704,48.404931935114384,32.47214737286511,Moderate Gap,#f57c00
21,32,-1.176217858426159,36.997115231455474,3230,989,58.2,0.515,5.127949844662794,44.30059046475066,42.02887840482878,High Gap,#c62828
21,33,-1.176217858426159,37.002506469346415,2667,431,52.9,0.487,0.0,37.82135030998332,37.82135030998332,Moderate Gap,#f57c00
21,34,-1.176217858426159,37.007897707237355,2804,646,52.5,0.474,0.0,40.44600076637982,40.44600076637982,High Gap,#c62828
21,35,-1.176217858426159,37.01328894512829,2996,699,45.8,0.406,0.0,48.581145428305156,48.581145428305156,High Gap,#c62828
21,36,-1.176217858426159,37.01868018301923,1533,304,57.4,0.493,0.0,19.522680230248916,19.522680230248916,Low Gap,#f9a825
21,37,-1.176217858426159,37.02407142091017,1457,111,37.3,0.322,0.0,24.934911041389636,24.934911041389636,Moderate Gap,#f57c00
21,38,-1.176217858426159,37.0294626588011,1023,126,36.0,0.361,0.0,15.422582817013858,15.422582817013858,Low Gap,#f9a825
21,39,-1.176217858426159,37.03485389669204,294,271,35.4,0.312,0.0,3.095557993753452,3.095557993753452,Well Served,#1b5e20
22,0,-1.1708279913762127,36.824595618945466,200,603,26.2,0.241,0.0,1.720810952729558,1.720810952729558,Well Served,#1b5e20
22,1,-1.1708279913762127,36.829986856836406,333,539,26.2,0.26,0.0,4.329562397730777,4.329562397730777,Well Served,#1b5e20
22,2,-1.1708279913762127,36.83537809472734,812,540,29.4,0.314,0.0,12.911852341481792,12.911852341481792,Low Gap,#f9a825
22,3,-1.1708279913762127,36.84076933261828,1736,647,35.2,0.335,15.145255822808634,29.71196442026783,25.212011398836385,Moderate Gap,#f57c00
22,4,-1.1708279913762127,36.84616057050922,1940,1,43.0,0.299,32.91735021376317,35.72712421732343,23.966701617400883,Moderate Gap,#f57c00
22,5,-1.1708279913762127,36.85155180840015,2287,235,51.1,0.421,40.00000000000069,35.34898713533835,21.209392281202764,Moderate Gap,#f57c00
22,6,-1.1708279913762127,36.85694304629109,2264,245,39.2,0.385,32.917350213745486,37.86160958290211,25.398570959937203,Moderate Gap,#f57c00
22,7,-1.1708279913762127,36.86233428418203,3011,367,35.0,0.357,40.00000000000069,54.34817886988653,32.60890732193155,Moderate Gap,#f57c00
22,8,-1.1708279913762127,36.867725522072966,3191,756,34.8,0.307,32.91735021376317,63.32186842971392,42.477987236806655,High Gap,#c62828
22,9,-1.1708279913762127,36.87311675996391,3425,1147,50.9,0.508,40.00000000000069,48.325234743277626,28.99514084596624,Moderate Gap,#f57c00
22,10,-1.1708279913762127,36.87850799785485,3975,1168,61.9,0.496,32.91735021376317,58.46358236691015,39.21892021168245,Moderate Gap,#f57c00
22,11,-1.1708279913762127,36.88389923574578,3551,1608,52.6,0.472,40.00000000000069,55.147091353029154,33.08825481181711,Moderate Gap,#f57c00
22,12,-1.1708279913762127,36.88929047363672,4364,1924,64.8,0.584,32.917350213745486,53.79610927743642,36.08785558521345,Moderate Gap,#f57c00
22,13,-1.1708279913762127,36.89468171152766,3766,1693,44.7,0.337,40.00000000000069,75.31832007274876,45.190992043648734,High Gap,#c62828
22,14,-1.1708279913762127,36.90007294941859,2713,2578,61.9,0.57,32.91735021376317,34.26985491772321,22.989126756707723,Moderate Gap,#f57c00
22,15,-1.1708279913762127,36.90546418730953,2340,2774,60.8,0.476,40.00000000000069,36.37789039850839,21.826734239104784,Moderate Gap,#f57c00
22,16,-1.1708279913762127,36.910855425200474,2427,3692,71.0,0.619,32.91735021376317,27.072192329456936,18.16074396982607,Low Gap,#f9a825
22,17,-1.1708279913762127,36.91624666309141,2400,4253,54.4,0.49,40.00000000000069,36.7833360882585,22.070001652954847,Moderate Gap,#f57c00
22,18,-1.1708279913762127,36.92163790098235,2353,4893,58.9,0.586,69.99863499196486,28.943052406273644,8.683310796873053,Low Gap,#f9a825
22,19,-1.1708279913762127,36.92702913887329,1916,4791,74.2,0.603,100.0,22.147225046535503,0.0,Well Served,#1b5e20
22,20,-1.1708279913762127,36.93242037676422,1915,5372,69.2,0.5,69.99999999999973,28.518647030238895,8.555594109071746,Low Gap,#f9a825
22,21,-1.1708279913762127,36.93781161465516,1614,5147,70.0,0.548,57.57262791138991,21.1549540870368,8.975491085681732,Low Gap,#f9a825
22,22,-1.1708279913762127,36.9432028525461,1740,4785,73.7,0.58,32.91735021376317,21.120092110111123,14.167917424756482,Low Gap,#f9a825
22,23,-1.1708279913762127,36.948594090437034,2270,3733,65.3,0.593,40.00000000000069,27.140426216637607,16.284255729982377,Low Gap,#f9a825
22,24,-1.1708279913762127,36.953985328327974,2907,3074,65.2,0.594,69.99863499196486,35.088265774076696,10.526958689870217,Low Gap,#f9a825
22,25,-1.1708279913762127,36.959376566218914,2824,2686,65.2,0.578,100.0,35.222426543267794,0.0,Well Served,#1b5e20
22,26,-1.1708279913762127,36.96476780410985,3148,2429,62.4,0.523,69.99863499200441,44.67010173167159,13.401640269961751,Low Gap,#f9a825
22,27,-1.1708279913762127,36.97015904200079,3742,1930,57.7,0.536,40.00000000000069,51.59067300762262,30.954403804573214,Moderate Gap,#f57c00
22,28,-1.1708279913762127,36.97555027989173,3837,1515,60.8,0.547,32.91735021376317,51.21362724729408,34.35545820913105,Moderate Gap,#f57c00
22,29,-1.1708279913762127,36.98094151778266,4133,1644,55.3,0.489,40.00000000000069,62.251987505629394,37.351192503377206,Moderate Gap,#f57c00
22,30,-1.1708279913762127,36.9863327556736,4607,1188,58.4,0.53,32.917350213745486,63.23940884766645,42.422671164177736,High Gap,#c62828
22,31,-1.1708279913762127,36.99172399356454,4762,1118,37.8,0.364,15.14525582278068,88.48343220609158,75.0823900377023,Critical Gap,#880e4f
22,32,-1.1708279913762127,36.997115231455474,3245,700,53.1,0.471,0.0,48.530688324842,48.530688324842,High Gap,#c62828
22,33,-1.1708279913762127,37.002506469346415,2475,974,46.9,0.424,0.0,39.47493199535115,39.47493199535115,Moderate Gap,#f57c00
22,34,-1.1708279913762127,37.007897707237355,2495,538,55.2,0.451,0.0,37.212459148583115,37.212459148583115,Moderate Gap,#f57c00
22,35,-1.1708279913762127,37.01328894512829,2103,361,44.0,0.38,0.0,34.720416359997266,34.720416359997266,Moderate Gap,#f57c00
22,36,-1.1708279913762127,37.01868018301923,1201,281,39.9,0.317,0.0,20.620988485961984,20.620988485961984,Moderate Gap,#f57c00
22,37,-1.1708279913762127,37.02407142091017,992,152,34.4,0.309,0.0,16.51996727914283,16.51996727914283,Low Gap,#f9a825
22,38,-1.1708279913762127,37.0294626588011,773,315,25.9,0.279,0.0,12.776214989826332,12.776214989826332,Low Gap,#f9a825
22,39,-1.1708279913762127,37.03485389669204,339,157,41.8,0.442,0.0,2.716055958347488,2.716055958347488,Well Served,#1b5e20
23,0,-1.1654381243262666,36.824595618945466,200,165,36.1,0.334,0.0,1.1978627408288411,1.1978627408288411,Well Served,#1b5e20
23,1,-1.1654381243262666,36.829986856836406,200,317,36.3,0.405,0.0,0.8958658041612299,0.8958658041612299,Well Served,#1b5e20
23,2,-1.1654381243262666,36.83537809472734,381,0,55.6,0.618,0.0,1.65564750582088,1.65564750582088,Well Served,#1b5e20
23,3,-1.1654381243262666,36.84076933261828,585,358,43.6,0.45,0.0,6.611672306653846,6.611672306653846,Low Gap,#f9a825
23,4,-1.1654381243262666,36.84616057050922,961,444,46.5,0.429,5.1312203337930296,13.128559985466387,12.454904645957921,Low Gap,#f9a825
23,5,-1.1654381243262666,36.85155180840015,1733,524,25.2,0.248,10.000000000000409,34.873118886395545,31.385806997755846,Moderate Gap,#f57c00
23,6,-1.1654381243262666,36.85694304629109,3078,747,45.6,0.386,5.131220333780528,52.41777672831569,49.728105110316676,High Gap,#c62828
23,7,-1.1654381243262666,36.86233428418203,3101,762,51.0,0.447,10.000000000000409,47.97471851185941,43.17724666067327,High Gap,#c62828
23,8,-1.1654381243262666,36.867725522072966,3296,778,63.1,0.511,5.1312203337930296,45.51995171697432,43.18422269854016,High Gap,#c62828
23,9,-1.1654381243262666,36.87311675996391,4149,937,54.1,0.497,10.000000000000409,60.30864932733929,54.27778439460511,High Gap,#c62828
23,10,-1.1654381243262666,36.87850799785485,4407,1130,31.9,0.274,5.1312203337930296,94.6490264217669,89.79237633227606,Critical Gap,#880e4f
23,11,-1.1654381243262666,36.88389923574578,4225,1715,74.1,0.62,10.000000000000409,46.85633778869282,42.170704009823346,High Gap,#c62828
23,12,-1.1654381243262666,36.88929047363672,4379,1857,49.6,0.394,5.131220333780528,79.56507627670868,75.48241690421021,Critical Gap,#880e4f
23,13,-1.1654381243262666,36.89468171152766,3772,1867,59.0,0.558,10.000000000000409,49.46565217429273,44.519086956863255,High Gap,#c62828
23,14,-1.1654381243262666,36.90007294941859,3065,1929,58.6,0.534,5.1312203337930296,42.32621384030802,40.15436254920942,High Gap,#c62828
23,15,-1.1654381243262666,36.90546418730953,3170,2682,61.0,0.594,10.000000000000409,38.20595804241832,34.38536223817633,Moderate Gap,#f57c00
23,16,-1.1654381243262666,36.910855425200474,3094,3089,71.9,0.611,32.91541591821295,35.79345916792233,24.011893211284974,Moderate Gap,#f57c00
23,17,-1.1654381243262666,36.91624666309141,1742,3247,68.7,0.634,57.57258721819362,17.969532702066317,7.624007814467363,Low Gap,#f9a825
23,18,-1.1654381243262666,36.92163790098235,1861,3917,77.9,0.667,69.99999999999973,17.483477432934638,5.245043229880439,Low Gap,#f9a825
23,19,-1.1654381243262666,36.92702913887329,2409,4282,77.7,0.7,69.99999999999973,20.8229619260384,6.246888577811577,Low Gap,#f9a825
23,20,-1.1654381243262666,36.93242037676422,2127,4270,78.1,0.7,100.0,18.128393581083397,0.0,Well Served,#1b5e20
23,21,-1.1654381243262666,36.93781161465516,2011,4504,70.3,0.611,69.99857744443155,22.72700084820221,6.8184235586767725,Low Gap,#f9a825
23,22,-1.1654381243262666,36.9432028525461,2043,3816,67.0,0.541,39.99715488886311,27.593946560993103,16.557153015042577,Low Gap,#f9a825
23,23,-1.1654381243262666,36.948594090437034,2180,3322,70.7,0.599,32.91541591817758,25.445665169183478,17.07011864559989,Low Gap,#f9a825
23,24,-1.1654381243262666,36.953985328327974,2747,3156,66.6,0.55,57.57258721819362,36.74495172385412,15.589932344355068,Low Gap,#f9a825
23,25,-1.1654381243262666,36.959376566218914,2242,2995,69.5,0.613,69.99999999999973,24.955666011957668,7.486699803587368,Low Gap,#f9a825
23,26,-1.1654381243262666,36.96476780410985,2916,1499,58.3,0.497,57.572587218221585,43.33825432243476,18.38730005379632,Low Gap,#f9a825
23,27,-1.1654381243262666,36.97015904200079,3590,1791,61.1,0.515,32.91541591821295,51.5607912677047,34.58934237121808,Moderate Gap,#f57c00
23,28,-1.1654381243262666,36.97555027989173,3836,1811,50.7,0.45,5.1312203337930296,62.51543818812909,59.30763331206,High Gap,#c62828
23,29,-1.1654381243262666,36.98094151778266,3868,1158,61.2,0.577,10.000000000000409,47.47329483152776,42.72596534837479,High Gap,#c62828
23,30,-1.1654381243262666,36.9863327556736,3732,966,69.1,0.601,5.131220333780528,42.58037367239685,40.39548088031909,High Gap,#c62828
23,31,-1.1654381243262666,36.99172399356454,4081,818,50.8,0.452,0.0,64.4005608426529,64.4005608426529,Critical Gap,#880e4f
23,32,-1.1654381243262666,36.997115231455474,2502,401,45.2,0.46,0.0,37.48374539234099,37.48374539234099,Moderate Gap,#f57c00
23,33,-1.1654381243262666,37.002506469346415,2966,685,54.3,0.486,0.0,42.107011734363745,42.107011734363745,High Gap,#c62828
23,34,-1.1654381243262666,37.007897707237355,2564,178,48.2,0.466,0.0,36.90804151896288,36.90804151896288,Moderate Gap,#f57c00
23,35,-1.1654381243262666,37.01328894512829,2094,347,43.6,0.333,0.0,37.15430116747226,37.15430116747226,Moderate Gap,#f57c00
23,36,-1.1654381243262666,37.01868018301923,1635,367,39.3,0.406,0.0,24.73312292532485,24.73312292532485,Moderate Gap,#f57c00
23,37,-1.1654381243262666,37.02407142091017,1437,357,32.7,0.322,0.0,24.3910368822361,24.3910368822361,Moderate Gap,#f57c00
23,38,-1.1654381243262666,37.0294626588011,662,244,35.3,0.354,0.0,9.208637903575346,9.208637903575346,Low Gap,#f9a825
23,39,-1.1654381243262666,37.03485389669204,390,290,50.7,0.56,0.0,2.2436574760526273,2.2436574760526273,Well Served,#1b5e20
24,0,-1.1600482572763204,36.824595618945466,200,350,36.8,0.375,0.0,0.9931735234983188,0.9931735234983188,Well Served,#1b5e20
24,1,-1.1600482572763204,36.829986856836406,200,183,29.6,0.218,0.0,1.8849631207777569,1.8849631207777569,Well Served,#1b5e20
24,2,-1.1600482572763204,36.83537809472734,200,242,35.9,0.296,0.0,1.5370677185354997,1.5370677185354997,Well Served,#1b5e20
24,3,-1.1600482572763204,36.84076933261828,1095,477,27.7,0.297,0.0,19.026826353413384,19.026826353413384,Low Gap,#f9a825
24,4,-1.1600482572763204,36.84616057050922,1667,552,51.2,0.475,0.0,22.325007687483264,22.325007687483264,Moderate Gap,#f57c00
24,5,-1.1600482572763204,36.85155180840015,1866,610,39.8,0.406,0.0,29.32872141085619,29.32872141085619,Moderate Gap,#f57c00
24,6,-1.1600482572763204,36.85694304629109,1990,757,57.7,0.583,0.0,21.71142160969723,21.71142160969723,Moderate Gap,#f57c00
24,7,-1.1600482572763204,36.86233428418203,2915,794,39.2,0.337,0.0,54.3145905041213,54.3145905041213,High Gap,#c62828
24,8,-1.1600482572763204,36.867725522072966,3416,846,41.5,0.381,0.0,60.3684046435726,60.3684046435726,Critical Gap,#880e4f
24,9,-1.1600482572763204,36.87311675996391,3386,1128,60.0,0.534,0.0,45.00801991924551,45.00801991924551,High Gap,#c62828
24,10,-1.1600482572763204,36.87850799785485,3913,1074,48.6,0.445,0.0,63.38747443369819,63.38747443369819,Critical Gap,#880e4f
24,11,-1.1600482572763204,36.88389923574578,4337,1261,60.2,0.628,0.0,46.93335010625643,46.93335010625643,High Gap,#c62828
24,12,-1.1600482572763204,36.88929047363672,3928,1534,58.0,0.465,0.0,62.33151982876218,62.33151982876218,Critical Gap,#880e4f
24,13,-1.1600482572763204,36.89468171152766,4003,1624,73.5,0.646,0.0,41.570309360723634,41.570309360723634,High Gap,#c62828
24,14,-1.1600482572763204,36.90007294941859,3381,1774,53.1,0.465,0.0,54.040938812968356,54.040938812968356,High Gap,#c62828
24,15,-1.1600482572763204,36.90546418730953,2521,2492,69.6,0.561,15.145093425418189,32.41847131517694,27.508663547400992,Moderate Gap,#f57c00
24,16,-1.1600482572763204,36.910855425200474,3418,2837,66.0,0.619,39.997040324821555,38.76330127330744,23.259128031790596,Moderate Gap,#f57c00
24,17,-1.1600482572763204,36.91624666309141,2391,3318,72.8,0.657,69.998520162391,23.678504689932378,7.103901810397364,Low Gap,#f9a825
24,18,-1.1600482572763204,36.92163790098235,2428,3439,62.5,0.576,100.0,30.396882412973987,0.0,Well Served,#1b5e20
24,19,-1.1600482572763204,36.92702913887329,2622,3631,62.5,0.497,69.998520162391,39.659691066954466,11.898494219110363,Low Gap,#f9a825
24,20,-1.1600482572763204,36.93242037676422,2431,3834,78.2,0.669,70.00000000000097,23.322760857997878,6.996828257399139,Low Gap,#f9a825
24,21,-1.1600482572763204,36.93781161465516,2121,3314,83.3,0.719,57.57254671269555,16.644453495452638,7.06181773171028,Low Gap,#f9a825
24,22,-1.1600482572763204,36.9432028525461,2434,3470,62.1,0.534,32.91531344795761,33.67250248530561,22.58909274649595,Moderate Gap,#f57c00
24,23,-1.1600482572763204,36.948594090437034,2412,3377,62.3,0.52,39.99704032478202,34.294542329946864,20.57774040503858,Moderate Gap,#f57c00
24,24,-1.1600482572763204,36.953985328327974,2662,2538,54.8,0.431,69.998520162391,45.28466303109725,13.58606904880382,Low Gap,#f9a825
24,25,-1.1600482572763204,36.959376566218914,3132,2021,62.1,0.496,100.0,46.97820701405605,0.0,Well Served,#1b5e20
24,26,-1.1600482572763204,36.96476780410985,3338,2013,59.2,0.475,69.99852016243054,52.086558449168905,15.626738331211245,Low Gap,#f9a825
24,27,-1.1600482572763204,36.97015904200079,3525,1612,51.0,0.437,39.997040324821555,58.835127071734746,35.302817571693,Moderate Gap,#f57c00
24,28,-1.1600482572763204,36.97555027989173,3305,1491,44.0,0.395,9.995560487212563,58.82945370611865,52.94912007662685,High Gap,#c62828
24,29,-1.1600482572763204,36.98094151778266,4311,853,56.8,0.495,0.0,63.58413595545041,63.58413595545041,Critical Gap,#880e4f
24,30,-1.1600482572763204,36.9863327556736,4202,1311,47.8,0.456,0.0,66.38000762433059,66.38000762433059,Critical Gap,#880e4f
24,31,-1.1600482572763204,36.99172399356454,3424,1002,60.1,0.497,0.0,48.885244487721515,48.885244487721515,High Gap,#c62828
24,32,-1.1600482572763204,36.997115231455474,3554,1085,60.2,0.453,0.0,54.861440210007515,54.861440210007515,High Gap,#c62828
24,33,-1.1600482572763204,37.002506469346415,3222,651,58.6,0.515,0.0,42.98984414761906,42.98984414761906,High Gap,#c62828
24,34,-1.1600482572763204,37.007897707237355,2229,714,53.4,0.477,0.0,31.04531038442409,31.04531038442409,Moderate Gap,#f57c00
24,35,-1.1600482572763204,37.01328894512829,1531,407,35.9,0.282,0.0,28.611490154739204,28.611490154739204,Moderate Gap,#f57c00
24,36,-1.1600482572763204,37.01868018301923,1542,125,45.0,0.323,0.0,26.52545936998243,26.52545936998243,Moderate Gap,#f57c00
24,37,-1.1600482572763204,37.02407142091017,321,521,38.1,0.325,0.0,3.6271297762953987,3.6271297762953987,Well Served,#1b5e20
24,38,-1.1600482572763204,37.0294626588011,1235,12,52.6,0.464,0.0,15.349063750416164,15.349063750416164,Low Gap,#f9a825
24,39,-1.1600482572763204,37.03485389669204,553,582,31.9,0.322,0.0,7.6185040791383125,7.6185040791383125,Low Gap,#f9a825
25,0,-1.1546583902263745,36.824595618945466,200,484,34.7,0.322,0.0,1.2768533699209696,1.2768533699209696,Well Served,#1b5e20
25,1,-1.1546583902263745,36.829986856836406,200,85,23.4,0.252,0.0,1.6929753215309657,1.6929753215309657,Well Served,#1b5e20
25,2,-1.1546583902263745,36.83537809472734,409,475,39.2,0.384,0.0,4.572832224937941,4.572832224937941,Well Served,#1b5e20
25,3,-1.1546583902263745,36.84076933261828,1094,0,44.7,0.34,0.0,17.58092825245106,17.58092825245106,Low Gap,#f9a825
25,4,-1.1546583902263745,36.84616057050922,1509,265,36.1,0.341,0.0,25.569537585316432,25.569537585316432,Moderate Gap,#f57c00
25,5,-1.1546583902263745,36.85155180840015,2019,324,54.1,0.471,0.0,28.04952831453345,28.04952831453345,Moderate Gap,#f57c00
25,6,-1.1546583902263745,36.85694304629109,2260,377,43.3,0.391,0.0,37.34078390160427,37.34078390160427,Moderate Gap,#f57c00
25,7,-1.1546583902263745,36.86233428418203,2292,687,56.1,0.484,0.0,32.253680647019614,32.253680647019614,Moderate Gap,#f57c00
25,8,-1.1546583902263745,36.867725522072966,2747,719,38.7,0.348,0.0,50.630587466167775,50.630587466167775,High Gap,#c62828
25,9,-1.1546583902263745,36.87311675996391,3455,901,47.7,0.459,0.0,53.56337428809296,53.56337428809296,High Gap,#c62828
25,10,-1.1546583902263745,36.87850799785485,3615,1284,51.3,0.386,0.0,64.73476121077906,64.73476121077906,Critical Gap,#880e4f
25,11,-1.1546583902263745,36.88389923574578,4034,1178,54.9,0.505,0.0,58.45595114874988,58.45595114874988,High Gap,#c62828
25,12,-1.1546583902263745,36.88929047363672,4364,1414,49.8,0.445,0.0,71.95862990708622,71.95862990708622,Critical Gap,#880e4f
25,13,-1.1546583902263745,36.89468171152766,3881,1436,65.3,0.575,0.0,48.59044073896588,48.59044073896588,High Gap,#c62828
25,14,-1.1546583902263745,36.90007294941859,3138,1818,39.0,0.391,5.1272962201742045,57.0509906550004,54.125817367574626,High Gap,#c62828
25,15,-1.1546583902263745,36.90546418730953,3709,1896,59.9,0.569,32.915211452666405,47.60294470320549,31.93433479644954,Moderate Gap,#f57c00
25,16,-1.1546583902263745,36.910855425200474,3102,2418,68.5,0.613,57.57250639492193,35.37511445864598,15.008774424731072,Low Gap,#f9a825
25,17,-1.1546583902263745,36.91624666309141,2869,2708,81.3,0.715,69.99999999999973,23.46027269434546,7.038081808303701,Low Gap,#f9a825
25,18,-1.1546583902263745,36.92163790098235,3052,2732,67.8,0.588,70.00000000000097,37.39460085044989,11.218380255134608,Low Gap,#f9a825
25,19,-1.1546583902263745,36.92702913887329,1997,3220,57.0,0.534,69.99846314588328,27.144837656679112,8.143868473558737,Low Gap,#f9a825
25,20,-1.1546583902263745,36.93242037676422,2529,3219,64.7,0.582,100.0,31.150684704848437,0.0,Well Served,#1b5e20
25,21,-1.1546583902263745,36.93781161465516,2861,3115,57.9,0.483,69.99846314584373,44.43410880315407,13.330915528394165,Low Gap,#f9a825
25,22,-1.1546583902263745,36.9432028525461,2468,2269,66.0,0.474,39.99692629168745,38.56153816831752,23.138108170194638,Moderate Gap,#f57c00
25,23,-1.1546583902263745,36.948594090437034,2279,2927,63.1,0.496,32.915211452631596,33.79359426236684,22.670361253464417,Moderate Gap,#f57c00
25,24,-1.1546583902263745,36.953985328327974,2857,2079,51.8,0.447,57.57250639489484,47.04244194847294,19.958929049373666,Low Gap,#f9a825
25,25,-1.1546583902263745,36.959376566218914,3395,1832,62.2,0.514,70.00000000000097,48.941482212253746,14.682444663675653,Low Gap,#f9a825
25,26,-1.1546583902263745,36.96476780410985,3977,1982,62.6,0.506,57.5725063949228,58.39415500445318,24.775176380253246,Moderate Gap,#f57c00
